genres,title,price,id,developer,release_year
['Simulation'],Train Simulator: NJ TRANSIT® F40PH -2CAT Loco Add-On,19.99,325968,Dovetail Games,2015
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Divinia Chronicles: Relics of Gan-Ti,14.99,302810,Team Monkey,2018
"['Simulation', 'Strategy']",Alea Jacta Est: Parthian Wars,19.99,397381,Ageod,2015
"['Adventure', 'Indie']",The Beginner's Guide Soundtrack,12.99,406460,Everything Unlimited Ltd.,2015
"['Action', 'Adventure', 'Indie', 'RPG']",CHAOS - In the Darkness,7.99,319430,4Realms,2015
"['Free to Play', 'Indie', 'Sports', 'Strategy']",Soccer Manager 2016,0.0,407120,Soccer Manager Ltd,2015
['Simulation'],Last Days of Spring Soundtrack,1.99,408450,Sapphire Dragon Productions,2015
"['Casual', 'Indie', 'Simulation']",Last Days of Spring Visual Novel,2.99,407680,Sapphire Dragon Productions,2015
['Software Training'],Professor Teaches PowerPoint 2016,14.99,406060,Individual Software,2015
['Software Training'],Professor Teaches Excel 2016,14.99,406050,Individual Software,2015
"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']",Pool Nation FX - Unlock Cues,2.99,407820,Cherry Pop Games,2015
"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']",Pool Nation FX - Unlock Balls,1.99,407821,Cherry Pop Games,2015
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pool Nation FX - Unlock Decals,0.99,407822,Cherry Pop Games,2015
"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']",Pool Nation FX - Unlock Objects,2.99,407823,Cherry Pop Games,2015
['Indie'],fault Series ORIGINAL SOUNDTRACK vol 1,4.99,408360,ALICE IN DISSONANCE,2015
"['Indie', 'Simulation', 'Strategy']",March of Industry: Very Capitalist Factory Simulator Entertainments,9.99,374640,Archive Entertainment,2015
"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']",Pool Nation FX - Unlock All Locations,2.99,404610,Cherry Pop Games,2015
['Simulation'],Lbms Wagon Pack,4.99,326008,virtualRailroads,2015
"['Action', 'Casual', 'Indie']",Ookibloks,1.99,399910,"Studio Work3,Lampert &amp; Sons,Skyboy Games",2015
['Simulation'],Ommi Wagon Pack,4.99,326009,virtualRailroads,2015
"['Indie', 'Racing', 'Simulation', 'Sports']",Assetto Corsa - Dream Pack 2,7.99,404430,Kunos Simulazioni,2015
['Indie'],There Was A Caveman,6.99,407290,Nauris Amatnieks,2015
"['Adventure', 'Casual']",Fairy Tale Mysteries 2: The Beanstalk,9.99,403510,GOGII Games,2015
"['Action', 'Indie']",LOVE Soundtrack,0.99,408590,"Fred Wood,James Bennett",2015
['Racing'],WRC 5 FIA World Rally Championship,39.99,354160,Kylotonn Racing Games,2015
"['Indie', 'RPG']",Legena: Union Tides,3.99,401550,Grandpa Pixel,2015
['Strategy'],Sid Meier's Civilization: Beyond Earth - Rising Tide,29.99,353830,"Firaxis Games,Aspyr (Mac, Linux)",2015
['Software Training'],Professor Teaches Word 2016,14.99,406030,Individual Software,2015
"['Action', 'Indie', 'Early Access']",Axes and Arrows,9.99,406400,The Net Champs,2015
"['Indie', 'Racing']",Poppy Kart,4.99,352530,"Stephane Graziano,Franck Graziano,Mathieu Lamarche",2015
"['Indie', 'Racing']",Poppy Kart - Soundtrack,1.99,404650,"Stephane Graziano,Franck Graziano,Mathieu Lamarche",2015
['Adventure'],Read Only Memories - Sights of Neo-SF,1.99,406521,"MidBoss, LLC.",2015
"['Adventure', 'Indie']",2064: Read Only Memories,19.99,330820,"MidBoss, LLC.",2015
['Simulation'],OMSI 2 Add-on Berlin X10,29.99,405430,Halycon Media,2015
['Casual'],Amos From Outer Space,2.99,399880,Poisson Rouge Interactica ltd,2015
['Adventure'],Read Only Memories - Sounds of Neo-SF,3.99,406520,"MidBoss, LLC.",2015
['Action'],SW4-II - Weapon Set,3.99,379190,Unknown,2015
['Action'],SW4-II - Scenario Set,12.99,378478,Unknown,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",SKYHILL,14.99,382140,Mandragora,2015
"['Adventure', 'Indie']",Expand - Soundtrack,3.99,402690,Chris Larkin,2015
"['Action', 'Adventure', 'Casual', 'Indie']",Disposable Heroes Soundtrack,0.99,389610,Ben Aprigliano,2015
"['Action', 'Indie']",Korwin The Game,1.99,375030,Zbigniew Ochman,2015
['Casual'],Meridian: Age of Invention,2.99,397770,Mirball Games,2013
"['Action', 'Simulation', 'Early Access']",Angels Fall First,17.99,367270,Strangely Interactive Ltd,2015
"['Action', 'Adventure', 'Indie']",ZombieZoid® Zenith,5.99,403230,Adhoc Games,2015
['Indie'],ASDAD: All-Stars Dungeons and Diamonds,4.99,364190,Giant Enemy Labs,2015
['Simulation'],Train Simulator: LNER Peppercorn Class K1 Loco Add-On,19.99,325969,Victory Works,2015
"['Adventure', 'Indie']",The Adventures of Fatman,1.99,395250,SOCKO! Entertainment,2015
['Action'],SW4-II - Edit Parts Set,21.99,378472,Unknown,2015
['Action'],SW4-II - Horse Set,2.99,378474,Unknown,2015
['Action'],SW4-II - Special Costume Set 1,29.99,378473,Unknown,2015
['Action'],SW4-II - Special Costume Set 2,21.99,378475,Unknown,2015
['Action'],SW4-II - BGM Set 2,3.99,378476,Unknown,2015
['Action'],SW4-II - Animal Set,2.99,378477,Unknown,2015
"['Adventure', 'Indie']",Nevermind Soundtrack Vol. 1,9.99,401860,"Flying Mollusk, LLC",2015
['Action'],Arcana Heart 3 LOVE MAX!!!!!,29.99,370460,EXAMU Inc.,2015
['Sports'],Rugby League Live 3,49.99,312920,Big Ant Studios,2015
"['Indie', 'RPG']",Coin Crypt: Sea and Sky Expansion,4.99,396920,Dumb and Fat Games,2015
"['Casual', 'Indie', 'RPG', 'Simulation']",Who Is Mike - A Visual Novel,0.0,377430,Fervent,2015
"['Adventure', 'Indie']",Stigmat,3.99,403570,Akakiy Petrushkin,2015
"['Action', 'Indie']",Ninja Pizza Girl,6.99,319470,Disparity Games,2015
['Indie'],inSynch,4.99,343410,Them Games,2015
"['Adventure', 'Indie']",The Beginner's Guide,9.99,303210,Everything Unlimited Ltd.,2015
"['Action', 'Indie']",Daily Espada,9.99,392720,Pidroh,2015
"['Free to Play', 'Racing', 'Simulation', 'Sports']",RaceRoom - WTCC 2014 Car Pack,8.99,376360,Sector3 Studios,2015
"['Action', 'Indie']",Bloo Kid 2,3.99,379640,winterworks GmbH,2014
['Adventure'],Lumber Island - That Special Place,4.99,403670,DeanForge,2015
"['Action', 'Indie']",Game Type - Soundtrack,0.99,406510,Mommy's Best Games,2015
"['Casual', 'Indie']",Puzzle Ball,2.99,402170,"Почежерцев Влад,Кашковский Антон,Бурков Никита",2015
"['Action', 'Indie', 'Strategy', 'Early Access']",Epsilon,7.99,300760,Serellan LLC,2015
"['Animation &amp; Modeling', 'Utilities']",RigIT,8.99,374690,RigIT,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Strategy', 'Early Access']",ARM PLANETARY PROSPECTORS Asteroid Resource Mining,9.99,344890,"NeFARiOUS Dimensions iNteractive,nDi",2015
['Adventure'],Lost Horizon 2,14.99,395560,Animation Arts GmbH,2015
['Action'],Black &amp; White Bushido,12.99,404050,Good Catch Games,2015
"['Action', 'Indie']",Pixel Galaxy,9.99,370480,Serenity Forge,2015
"['Adventure', 'Indie', 'Simulation']",Dead But Alive! Southern England,14.99,384840,Niels Bauer Games,2015
"['Action', 'Adventure', 'Indie']",Drone Zero Gravity,9.99,360680,Isaac Nichols,2015
"['Action', 'Indie']",Polychromatic,2.99,384590,Brushfire Games,2015
"['Indie', 'RPG']",Hylics,2.99,397740,Mason Lindroth,2015
"['Indie', 'RPG']",Ratings War,4.99,406650,Choice of Games,2015
"['Action', 'Casual', 'Indie']",Hyperspace Pinball,2.99,349020,"Gamieon, Inc.",2015
"['Action', 'Indie']",Porradaria Upgrade,4.99,399000,CleanWaterSoft,2013
"['Adventure', 'Indie']",Silver Creek Falls: Chapter 2,4.99,403070,Sapphire Dragon Productions,2015
"['Adventure', 'Indie']",Silver Creek Falls - Chapter 2 Soundtrack,1.99,403080,Sapphire Dragon Productions,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Block N Load - 560 Platinum Bar Pack,3.99,400842,"Jagex,Artplant",2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Block N Load - Starter Pack,9.99,400840,"Jagex,Artplant",2015
"['Indie', 'Strategy']",The Escapists: The Walking Dead,17.99,388060,Team17 Digital Ltd,2015
"['Action', 'Indie']",ORBIT,6.99,348280,4Bit Games,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Brand New Song Pack,7.99,390361,Ubisoft - San Francisco,2015
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Cosmic Encounter Connector,9.99,405130,"Berserk Games,Future Pastimes",2015
['Action'],SAMURAI WARRIORS 4-II,49.99,348470,"KOEI TECMO GAMES CO., LTD.",2015
['Sports'],NBA 2K16,59.99,370240,Visual Concepts,2015
"['Action', 'Indie']",Inside Me,7.99,404860,SnowBiteGames,2015
['Action'],SW4-II - Old Costumes Set,6.99,378470,Unknown,2015
['Action'],SW4-II - BGM Set 1,4.99,378471,Unknown,2015
"['Simulation', 'Strategy']",Grand Ages: Medieval,19.99,310470,Gaming Minds Studios,2015
"['Action', 'Indie']",Arson and Plunder: Unleashed,4.99,293600,Chainsaw Syndicate,2015
"['Adventure', 'Indie']",Fran Bow - Original Soundtrack,4.99,404840,Killmonday Games HB,2015
"['Action', 'Casual']",Blowy Fish,1.99,399920,One Man Band Games,2015
"['Casual', 'Indie', 'Simulation']",Shoppy Mart: Steam Edition,4.99,388360,Pezomi,2015
"['Adventure', 'Indie', 'RPG']",VERLIES II,9.99,371220,Koya Game,2015
"['Action', 'Indie']",Straima,6.99,399140,Anthony Case,2015
"['Action', 'Indie', 'Early Access']",Uncraft World,9.99,339910,Studio TeamShuriken,2015
"['Action', 'Indie']",Shapes of Gray,6.99,398160,Secret Tunnel Entertainment,2015
"['Indie', 'Strategy']",Galactic Civilizations III Soundtrack,9.99,390740,Stardock Entertainment,2015
['Casual'],Kanji Training Game,4.99,397210,Targhen Games,2015
"['Indie', 'Strategy']",Concrete Jungle,12.99,400160,ColePowered Games,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",Golden Rush,0.0,385890,Forbes Consult Ltd,2015
"['Action', 'Casual', 'Indie']",Miner Mayhem,0.99,402850,Anarchy Enterprises,2015
"['Action', 'Massively Multiplayer', 'RPG']",Golden Rush - Assassin Hero,9.99,394420,"Gravvit Ltd,Forbes  Consult Ltd",2015
"['Action', 'Massively Multiplayer', 'RPG']",Golden Rush - Barbarian's Full Set of Artifacts,49.99,394423,"Gravvit Ltd,Forbes  Consult Ltd",2015
"['Action', 'Massively Multiplayer', 'RPG']",Golden Rush - Paladin Hero,9.99,394410,"Gravvit Ltd,Forbes  Consult Ltd",2015
"['Action', 'Massively Multiplayer', 'RPG']",Golden Rush - Rare Artifacts pack,4.99,400820,"Gravvit Ltd,Forbes  Consult Ltd",2015
"['Action', 'Indie']",A Fistful of Gun Soundtrack,2.99,405260,FarmerGnome,2015
"['Action', 'Indie']",A Fistful of Gun,12.99,229810,FarmerGnome,2015
"['Action', 'Massively Multiplayer', 'RPG']",Golden Rush - Witch Hero,9.99,394421,"Gravvit Ltd,Forbes  Consult Ltd",2015
"['Action', 'Casual', 'Indie', 'Sports']",One Ship Two Ship Redshift Blueshift,8.99,367430,HYPYRYL,2015
"['Adventure', 'Casual', 'Free to Play', 'Indie']",Missing Translation,0.0,395520,"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2015
"['Adventure', 'Casual', 'Free to Play', 'Indie']",Angels That Kill Soundtrack,0.0,406100,Rising Sun Interactive,2015
['Adventure'],A Kiss For The Petals - Remembering How We Met,7.99,397270,St. Michael's Girls School,2015
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Epic Quest of the 4 Crystals,9.99,392940,RosePortal Games,2015
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Official Guide - Epic Quest of the 4 Crystals,2.99,404930,RosePortal Games,2015
"['Adventure', 'Indie']",Journey To The Center Of The Earth,3.99,382120,"insayn,4Nation5",2015
"['Casual', 'Indie']",Legends of Solitaire: Curse of the Dragons,4.99,399040,The Revills Games,2015
"['Action', 'Adventure', 'Indie']",Stairs,12.99,374060,GreyLight Entertainment,2015
"['Action', 'Indie']",Psycho Starship Rampage,9.99,386560,Ballistic Frogs,2015
"['Action', 'Adventure', 'Indie']",Tic-Toc-Tower,2.99,389310,Sneaky Mammoth,2015
"['Indie', 'Early Access']",Lost Moon,1.99,406090,Thorngames,2018
"['Racing', 'Simulation', 'Sports']",Project CARS - Aston Martin Track Expansion,5.49,334781,Slightly Mad Studios,2015
"['Indie', 'Strategy']",Omnipresent,3.99,403660,A.J Starkey Enterprises,2015
"['Adventure', 'Casual', 'Simulation']",Orion: A Sci-Fi Visual Novel,12.99,381010,Cylight Studios,2015
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Sketch Tales,1.0,384090,8D Studio,2015
"['Action', 'Casual', 'Indie']",Keen Dreams,4.99,356200,"id Software,David Gow,Nightdive Studios,Hard Disk Publishing",2015
"['Adventure', 'Indie', 'Strategy']",80 Days,9.99,381780,"inkle Ltd,Cape Guy Ltd",2015
['Simulation'],Steel Armor: Basra 86,9.99,399860,Graviteam,2015
"['Simulation', 'Strategy']",Cities: Skylines - After Dark,14.99,369150,Colossal Order Ltd.,2015
"['Adventure', 'Casual']",Abandoned: Chestnut Lodge Asylum,6.99,397970,Lazy Turtle Games,2012
"['Adventure', 'Indie', 'RPG']",Else Heart.Break(),24.99,400110,"Erik Svedäng,El Huervo / Niklas Åkerblad,Tobias Sjögren,Oscar ""Ratvader"" Rydelius,Johannes Gotlén",2015
"['Indie', 'RPG', 'Strategy']",Jagged Alliance Online: Reloaded,9.99,339640,Cliffhanger Productions,2015
['RPG'],FINAL FANTASY V,15.99,382890,Square Enix,2015
"['Indie', 'RPG', 'Strategy']",Reverse Crawl,5.99,400660,Nerdook Productions,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Snail Bob 2: Tiny Troubles,4.99,349760,Hunter Hamster,2015
"['Action', 'Indie']",Tango Fiesta,9.99,276730,Spilt Milk Studios Ltd,2015
"['Indie', 'RPG']",Guild of Dungeoneering - Pirate's Cove,4.99,402700,Gambrinous,2015
"['Action', 'Adventure', 'Indie', 'RPG']",TowerClimb,14.99,396640,Davioware and Quazi,2015
"['Action', 'Adventure', 'Casual', 'Indie']",Melter Man,1.99,404460,Husky Swim Team,2015
"['Casual', 'Indie']",Dale Hardshovel HD,0.99,370170,phime studio LLC,2015
['Action'],One Piece Pirate Warriors 3 DLC Pack 2,7.99,378505,"KOEI TECMO GAMES CO., LTD.",2015
"['Indie', 'Strategy']","Warhammer 40,000: Regicide - Soundtrack",2.99,401270,Hammerfall Publishing,2015
"['Action', 'Indie']",Penarium,9.99,307590,Self Made Miracle,2015
"['Adventure', 'Indie']",Anoxemia - Soundtrack,1.99,404670,BSK Games,2015
"['Sports', 'Strategy']",Blood Bowl 2,19.99,236690,Cyanide Studios,2015
"['Action', 'Adventure', 'Indie', 'Early Access']",Subaeria,12.99,377250,Studios iLLOGIKA,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Breaking Benjamin - “So Cold”,2.99,369824,Ubisoft - San Francisco,2015
"['Casual', 'Indie']",League of Mermaids,6.99,383950,Alder Games,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Breaking Benjamin Song Pack,7.99,369827,Ubisoft - San Francisco,2015
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation']",SC2VN - The eSports Visual Novel,0.0,404480,Team Eleven Eleven,2015
['Simulation'],FSX: Steam Edition - Kilimanjaro Airport (HTKJ) Add-On,19.99,379550,Aerosoft GmbH,2015
['Simulation'],FSX: Steam Edition - Pushing the Envelope Add-On,9.99,379230,Test Pilot,2015
"['Adventure', 'Casual', 'Racing']",My Paper Boat,4.99,381850,TML-Studios,2015
"['Action', 'Indie']",Weapon of Choice,4.99,373600,Mommy's Best Games,2015
"['Adventure', 'Indie']",Missing Translation: Deluxe Edition,4.99,395530,AlPixel Games,2015
"['Casual', 'Indie', 'Simulation', 'Strategy']",XenoBloom,4.99,391440,IBOLOGY LLC,2015
"['Action', 'Indie']",Shoot 1UP,3.99,373610,Mommy's Best Games,2015
"['Action', 'Indie']",Explosionade,3.99,373620,Mommy's Best Games,2015
['Simulation'],Dandelion - Wishes brought to you - OST,9.99,404450,Cheritz,2015
"['Action', 'Indie']",Game Type,2.99,373630,Mommy's Best Games,2015
"['Action', 'Indie', 'Simulation']",Gamer Simulator,0.99,402190,Punk Games Studio,2015
"['Action', 'Adventure', 'Casual', 'Indie']",Extreme Exorcism,12.99,334100,Golden Ruby Games,2015
"['Adventure', 'Free to Play', 'Indie']",Nyctophilia,0.0,402890,CAT IN JAR GAMES,2015
"['Casual', 'Indie', 'Strategy']",Navpoint,4.99,297080,Ross Edgar,2015
"['Casual', 'Simulation', 'Strategy']",Rescue Team 2,4.99,403090,Alawar Entertainment,2011
"['Casual', 'Simulation', 'Strategy']",Rescue Team 3,4.99,403100,Alawar Entertainment,2013
"['Action', 'Casual', 'Indie']",Timberman,0.99,398710,Digital Melody,2015
"['Action', 'Indie']",Shmup Love Boom - Soundtrack,1.99,387120,Sam L Jones,2015
"['Action', 'Adventure', 'Indie']",Broadside,4.99,401560,Duct Tape Games,2015
"['Adventure', 'Casual', 'Indie', 'RPG']",Undefeated - Deluxe Contents,4.99,394080,Aldorlea Games,2015
"['Action', 'Indie']",ChargeShot,9.99,401840,Cowboy Color,2015
['Action'],ESCHATOS,14.99,378770,Qute,2015
['Action'],ESCHATOS Original Soundtrack (Steam Edition),4.99,396910,Qute,2015
['Action'],JUDGEMENT SILVERSWORD - Resurrection -,4.99,278510,Qute,2015
"['Action', 'Indie']",Invasion,1.99,397980,Hipix Studio,2015
"['Action', 'Indie']",TankZone Battle,8.99,388430,Render System,2015
['Adventure'],Judgement,4.99,383780,"Nathan Archer,Luke Brown,Dan Kramer",2015
"['Action', 'Indie']",Bleeding Blocks,1.99,400710,Killer Teapot Games,2015
"['Action', 'Adventure', 'Indie']",La-Mulana Original Sound Track,14.99,396690,NIGORO,2015
"['Action', 'Indie', 'Strategy']",Battle of Empires : 1914-1918 -  British Empire,4.99,383450,Great War Team,2015
"['Action', 'Adventure', 'Indie']",Robot Exploration Squad,2.99,393600,Jack Dolabany,2015
"['Action', 'Indie', 'Strategy']",Skyshine's BEDLAM,19.99,367600,Skyshine Games,2015
"['Casual', 'Free to Play', 'Indie', 'Strategy']",Simply Chess,0.0,312280,BlueLine Games,2015
"['Action', 'Indie', 'Early Access']",Crash Dummy,9.99,345690,Twelve Games,2015
"['Adventure', 'Indie', 'RPG']",Destiny Warriors RPG,2.99,399790,ninjalex,2015
"['Action', 'Indie']",The Juicer,0.99,400790,Anvate Games,2012
"['Action', 'Adventure', 'Indie']",Dungeon Nightmares II : The Memory,8.99,382090,K Monkey,2015
['Indie'],Discouraged Workers - Original Sound Track,4.99,375160,YGGDRASIL STUDIO,2015
"['Indie', 'RPG', 'Strategy']",Official Guide - Girlfriend Rescue,2.99,363040,Aldorlea Games,2015
"['Action', 'Indie', 'RPG']",Legends of Pixelia,4.99,371530,SimaGames,2015
"['Casual', 'Indie', 'RPG', 'Strategy']",Braveland Pirate,6.99,391490,Tortuga Team,2015
['Casual'],Lapland Solitaire,4.99,395890,Lemon Moose,2015
"['Action', 'Adventure', 'Indie']",Albino Lullaby: Episode 1 (Official Video Game Soundtrack),9.99,403320,Ape Law,2015
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Manchester,24.99,339393,Icarus Development Team,2015
['Simulation'],FSX: Steam Edition - Friday Harbor (KFHR) Add-On,19.99,379235,Orbx,2015
"['Action', 'Adventure']",Magicka 2: Three Cardinals Robe Pack,4.99,393831,Paradox Arctic,2015
"['Action', 'Adventure']",Magicka 2: Gates of Midgård Challenge pack,3.99,393830,Paradox Arctic,2015
"['Casual', 'Free to Play']",Frozen Free Fall: Snowball Fight,0.0,357480,SuperVillain Studios,2015
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Rage of Demons: Out of the Abyss,24.99,403500,"SmiteWorks USA, LLC",2015
"['Action', 'Indie']",Overruled!,12.99,297740,Dlala Studios,2015
"['Casual', 'Indie']",Run Run And Die,2.99,397670,Pixel Bones Studio,2015
"['Action', 'Indie']",Solar Shifter EX,4.99,363940,Elder Games,2015
['Action'],Solar Shifter EX - Soundtrack,4.99,400770,Elder Games,2015
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",FortressCraft Evolved Dapper Indie Supporter's Pack,4.99,400400,ProjectorGames,2015
['Action'],One Piece Pirate Warriors 3 Story Pack,11.99,378501,"KOEI TECMO GAMES CO., LTD.",2015
"['Action', 'Casual', 'Indie']",Match 3 Revolution,3.99,401420,DreamsSoftGames,2015
"['Action', 'Casual', 'Indie']",WonderCat Adventures,2.99,384120,Obscure Cloud,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Star Conflict: Fleet Strength - Sawtooth,24.99,397123,Star Gem Inc.,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Star Conflict: Fleet Strength - Cutter,24.99,397124,Star Gem Inc.,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Star Conflict: Fleet Strength - Mauler,29.99,397125,Star Gem Inc.,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Star Conflict: Dogs of War - Nyx,18.99,397126,Star Gem Inc.,2015
"['Indie', 'Racing', 'Sports']",Mad Snowboarding,8.99,399900,Denis Lapiner,2015
"['Adventure', 'Casual']",The Dreamatorium of Dr. Magnus 2,7.99,393150,Two Desperados,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",QuestEvent,2.99,357910,Fivang,2015
"['Adventure', 'Casual']",Shades of Black,11.99,340370,MDNA Games,2015
['Simulation'],FSX: Steam Edition - Air Alaska Add-On,16.99,364328,TakeFlight Interactive,2015
['Simulation'],FSX: Steam Edition - Piper J-3 Cub Add-On,39.99,360080,A2A Simulations,2015
"['Racing', 'Simulation', 'Sports']",RIDE - 2015 Top Bikes Pack 1,5.99,392880,Milestone S.r.l.,2015
"['Racing', 'Simulation', 'Sports']",RIDE: Season Pass,14.99,350560,Milestone S.r.l.,2015
"['Racing', 'Simulation', 'Sports']",RIDE - 2015 Top Bikes Pack 2,5.99,392900,Milestone S.r.l.,2015
"['Action', 'Indie', 'Simulation']",Lovers in a Dangerous Spacetime,14.99,252110,Asteroid Base,2015
"['Indie', 'Simulation', 'Strategy']",Fate Tectonics,0.49,379530,Golden Gear Games,2015
"['Action', 'Strategy']",Alien Robot Monsters - Soundtrack,3.99,392840,Kraftix Games,2015
"['Action', 'Indie', 'Strategy']",Alien Robot Monsters,5.99,391250,Kraftix Games,2015
"['Racing', 'Simulation', 'Sports']",MotoGP™15 Red Bull Rookies Cup,3.99,392420,Milestone S.r.l.,2015
"['Action', 'Adventure', 'Indie']",Cross of the Dutchman,8.99,384000,Triangle Studios,2015
"['Action', 'Adventure', 'Indie', 'RPG']",Cross of the Dutchman - Artbook,2.99,401390,Triangle Studios,2015
"['Action', 'Adventure', 'Indie', 'RPG']",Cross of the Dutchman - Papercraft,0.99,401391,Triangle Studios,2015
"['Action', 'Adventure', 'Indie', 'RPG']",Cross of the Dutchman - Soundtrack,3.99,401380,Triangle Studios,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – The All-American Rejects Song Pack,7.99,369819,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – The All-American Rejects - “Gives You Hell”,2.99,369818,Ubisoft - San Francisco,2015
['Indie'],fault - milestone two side:above,14.99,344770,ALICE IN DISSONANCE,2015
"['Action', 'Indie', 'Strategy']","Warhammer 40,000: Regicide",14.99,322910,Hammerfall Publishing,2015
"['Action', 'Indie']",Paperbound - Official Soundtrack,3.99,397230,White Noise Wave,2015
"['Action', 'Indie']",Master Spy OST,4.99,395020,TURBOGUN,2015
"['Action', 'Indie']",Circa Infinity,4.99,390610,Kenny Sun,2015
"['Action', 'Indie']",Circa Infinity Original Soundtrack,3.99,393510,"Jack Fay,Jim Fay",2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Star Conflict: Fleet Strength - Loki,24.99,397120,Star Gem Inc.,2015
"['Action', 'Indie', 'Simulation']",Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,0.99,359050,marbenx,2015
['Strategy'],Act of Aggression - Reboot Edition,29.99,318020,Eugen Systems,2015
['Simulation'],Train Simulator: DB BR 261 'Voith Gravita' Loco Add-On,19.99,325952,Dovetail Games,2015
"['Action', 'Indie', 'Strategy']",Awesomenauts - Electronic Supersonic Cybertronic Rocco Skin,7.99,387980,Ronimo Games,2015
"['Action', 'Casual', 'Indie', 'Strategy']",Streamline,10.99,393660,Frostcloud Studios,2015
"['Action', 'Indie', 'Strategy']",Awesomenauts - Dragon Huntress Ksenia Skin,4.99,387981,Ronimo Games,2015
"['RPG', 'Strategy']",Endless Legend™ - Shadows,12.99,374500,AMPLITUDE Studios,2015
"['Action', 'Adventure', 'Casual', 'Simulation', 'Strategy']",Kitchen Simulator 2015,0.99,399230,WhackAKey Games,2015
"['Adventure', 'Casual', 'Indie']",Alpha Runner,0.99,387840,LightsoutGames,2015
"['Adventure', 'Indie', 'RPG', 'Strategy']",Armello Original Soundtrack - Wyld's Call,9.99,398911,League of Geeks,2015
['Strategy'],Company of Heroes 2 - The British Forces,12.99,365820,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015
['Action'],Raiden IV: OverKill,14.99,323460,"Moss Co., Ltd.",2015
"['Casual', 'Indie', 'Strategy']",Boss Monster: The Player's Choice,1.99,363253,Plain Concepts Corp,2015
['Adventure'],Get Rich or Die Gaming,2.99,395910,Baller Industries,2010
"['Casual', 'Indie']",Cute Things Dying Violently,2.99,305820,"ApathyWorks, LLC",2015
"['Action', 'Casual', 'Indie', 'RPG']",Buff Knight Advanced,2.99,385440,"Buff Studio Co.,Ltd.",2015
"['Casual', 'Indie']",BattleQuiz,2.99,397800,Rhema Group,2015
['Simulation'],FSX: Steam Edition - Lukla Airport (VNLK) Add-On,19.99,379547,Aerosoft GmbH,2015
"['Adventure', 'Indie']",Lumini,12.99,360840,Speelbaars,2015
"['Simulation', 'Sports', 'Strategy']",Bowl Bound College Football,19.99,398640,Grey Dog Software,2015
"['Action', 'Adventure', 'Indie', 'RPG']",Burgers,2.99,385830,storm_sharks,2015
"['Adventure', 'Indie', 'RPG', 'Early Access']",Zxill: A Legend of Time,6.99,397830,"ZXDigital Ltd,Polyquest Games",2015
['Sports'],Rugby World Cup 2015,29.99,365750,HB Studios,2015
"['Casual', 'Indie']",Snik - Soundtrack,0.99,399460,Cleverweek,2015
"['Adventure', 'Indie']",Wild Island Quest,1.99,392820,NLB project,2015
"['Action', 'Indie', 'RPG']",Rubber and Lead,4.99,389810,Omega Point Games,2015
"['Adventure', 'Indie', 'Strategy']",DungeonUp,4.99,388620,Clewcat Games,2014
"['Casual', 'Indie']",Snik,2.99,388050,Cleverweek,2015
